White Rock,New Mexico,528.000000,474.000000
Beggs,Oklahoma,791.000000,474.000000
Fearrington Village,North Carolina,1242.000000,474.000000
Richgrove,California,187.000000,474.000000
Bailey,North Carolina,1266.000000,474.000000
Trona,California,230.000000,474.000000
Bethlehem,North Carolina,1187.000000,474.000000
Sawmills,North Carolina,1183.000000,474.000000
Panorama Heights,California,199.000000,474.000000
Knightdale,North Carolina,1257.000000,474.000000
Chupadero,New Mexico,535.000000,474.000000
Cash,Arkansas,927.000000,474.000000
Pinetops,North Carolina,1289.000000,474.000000
Shongopovi,Arizona,410.000000,474.000000
Keys,Oklahoma,828.000000,474.000000
Middlesex,North Carolina,1264.000000,474.000000
Pearsonville,California,217.000000,474.000000
Randleman,North Carolina,1224.000000,474.000000
Poso Park,California,198.000000,474.000000
Carney,Oklahoma,766.000000,474.000000
Depew,Oklahoma,778.000000,474.000000
Second Mesa,Arizona,411.000000,474.000000
Zeb,Oklahoma,826.000000,474.000000
Eagleton Village,Tennessee,1122.000000,474.000000
Pigeon Forge,Tennessee,1131.000000,474.000000
Rio en Medio,New Mexico,535.000000,474.000000
Keams Canyon,Arizona,418.000000,474.000000
Stilwell,Oklahoma,836.000000,474.000000
St. Paul,Arkansas,857.000000,474.000000
Jamesville,North Carolina,1307.000000,474.000000
Winchester,Oklahoma,802.000000,474.000000
Rodriguez Camp,California,186.000000,474.000000
Woodbury,Tennessee,1058.000000,474.000000
Medina,Tennessee,991.000000,474.000000
Leslie,Arkansas,887.000000,474.000000
Bethel,North Carolina,1295.000000,474.000000
McClenney Tract,California,198.000000,474.000000
Wildwood,Tennessee,1124.000000,474.000000
Maury City,Tennessee,980.000000,474.000000
Tecopa,California,258.000000,474.000000
Sugarloaf Village,California,198.000000,474.000000
Mars Hill,North Carolina,1156.000000,474.000000
Swifton,Arkansas,923.000000,474.000000
Humboldt,Tennessee,988.000000,473.000000
First Mesa,Arizona,414.000000,473.000000
Wanchese,North Carolina,1338.000000,473.000000
Parmele,North Carolina,1297.000000,473.000000
Lenoir City,Tennessee,1103.000000,473.000000
Woodall,Oklahoma,825.000000,473.000000
Conetoe,North Carolina,1293.000000,473.000000
Elm City,North Carolina,1283.000000,473.000000
Jonesboro,Arkansas,934.000000,473.000000
Alcoa,Tennessee,1121.000000,473.000000
Robersonville,North Carolina,1298.000000,473.000000
Lake City,Arkansas,939.000000,473.000000
Stinnett,Texas,656.000000,473.000000
Hudson,North Carolina,1183.000000,473.000000
Kingfisher,Oklahoma,743.000000,473.000000
Haskell,Oklahoma,810.000000,473.000000
Sandy Valley,Nevada,273.000000,473.000000
Cuyamungue Grant,New Mexico,533.000000,473.000000
Murfreesboro,Tennessee,1050.000000,473.000000
Burdette,Arkansas,962.000000,473.000000
Fairfield,Oklahoma,836.000000,473.000000
Cajah's Mountain,North Carolina,1182.000000,473.000000
Guthrie,Oklahoma,756.000000,473.000000
Everetts,North Carolina,1300.000000,473.000000
Cameron,Arizona,388.000000,473.000000
Raleigh,North Carolina,1253.000000,473.000000
Putnam,Oklahoma,718.000000,473.000000
Morrisville,North Carolina,1248.000000,473.000000
Meridian,Oklahoma,760.000000,473.000000
Kykotsmovi Village,Arizona,407.000000,473.000000
Boulder City,Nevada,290.000000,473.000000
Louisville,Tennessee,1108.000000,473.000000
Zebulon,North Carolina,1261.000000,473.000000
Tohatchi,New Mexico,454.000000,473.000000
Bristow,Oklahoma,781.000000,473.000000
Liberty,North Carolina,1230.000000,473.000000
Doyle,Tennessee,1072.000000,473.000000
Williamston,North Carolina,1303.000000,473.000000
Gates,Tennessee,976.000000,473.000000
Gamewell,North Carolina,1180.000000,473.000000
Black Oak,Arkansas,941.000000,473.000000
Tullahassee,Oklahoma,816.000000,473.000000
Mountain View,Arkansas,898.000000,473.000000
Stony Point,North Carolina,1194.000000,473.000000
Watonga,Oklahoma,731.000000,473.000000
Rockford,Tennessee,1122.000000,473.000000
Cuyamungue,New Mexico,533.000000,473.000000
Leedey,Oklahoma,708.000000,473.000000
Welling,Oklahoma,830.000000,472.000000
Park Hill,Oklahoma,828.000000,472.000000
Plymouth,North Carolina,1311.000000,472.000000
Cushman,Arkansas,906.000000,472.000000
Allensworth,California,180.000000,472.000000
Clarksburg,Tennessee,1001.000000,472.000000
Mulberry,Oklahoma,834.000000,472.000000
Okay,Oklahoma,819.000000,472.000000
Cedar Valley,Oklahoma,753.000000,472.000000
Trinity,North Carolina,1219.000000,472.000000
La Cueva,New Mexico,517.000000,472.000000
Wauhillau,Oklahoma,833.000000,472.000000
Creswell,North Carolina,1319.000000,472.000000
Bradley,California,134.000000,472.000000
Thomasville,North Carolina,1218.000000,472.000000
Pine Flat,California,198.000000,472.000000
Egypt,Arkansas,927.000000,472.000000
Lake Tansi,Tennessee,1084.000000,472.000000
Gibson,Tennessee,990.000000,472.000000
Roper,North Carolina,1314.000000,472.000000
Jaconita,New Mexico,531.000000,472.000000
Homewood Canyon,California,229.000000,472.000000
Rockwood,Tennessee,1093.000000,472.000000
Jacona,New Mexico,532.000000,472.000000
Porter,Oklahoma,814.000000,472.000000
Manns Harbor,North Carolina,1335.000000,472.000000
Dell,Arkansas,950.000000,472.000000
Cimarron City,Oklahoma,751.000000,472.000000
Kingston,Tennessee,1098.000000,472.000000
Piney,Oklahoma,838.000000,472.000000
El Rancho,New Mexico,531.000000,472.000000
California Hot Springs,California,198.000000,472.000000
Dumas,Texas,643.000000,472.000000
Tryon,Oklahoma,767.000000,472.000000
Los Alamos,New Mexico,526.000000,471.000000
Sharpsburg,North Carolina,1284.000000,471.000000
Wrigley,Tennessee,1027.000000,471.000000
Pojoaque,New Mexico,532.000000,471.000000
San Ildefonso Pueblo,New Mexico,530.000000,471.000000
Peavine,Oklahoma,836.000000,471.000000
Mocksville,North Carolina,1206.000000,471.000000
Titanic,Oklahoma,833.000000,471.000000
Nambe,New Mexico,534.000000,471.000000
Manteo,North Carolina,1338.000000,471.000000
Halls,Tennessee,976.000000,471.000000
Earlimart,California,183.000000,471.000000
Hiddenite,North Carolina,1193.000000,471.000000
Midtown,Tennessee,1096.000000,471.000000
Hot Springs,North Carolina,1150.000000,471.000000
Farragut,Tennessee,1105.000000,471.000000
Sawmill,Arizona,444.000000,471.000000
Archdale,North Carolina,1221.000000,471.000000
Seymour,Tennessee,1126.000000,471.000000
Alicia,Arkansas,924.000000,471.000000
Marshall,Arkansas,885.000000,471.000000
Welcome,North Carolina,1213.000000,471.000000
Lenoir,North Carolina,1182.000000,471.000000
Ducor,California,188.000000,471.000000
Princeville,North Carolina,1292.000000,471.000000
Alpaugh,California,177.000000,471.000000
Agra,Oklahoma,770.000000,471.000000
Mounds,Oklahoma,789.000000,471.000000
Sevierville,Tennessee,1131.000000,471.000000
Redbird,Oklahoma,812.000000,471.000000
Spruce Pine,North Carolina,1168.000000,471.000000
Fairgarden,Tennessee,1135.000000,471.000000
Canadian,Texas,683.000000,471.000000
Taylorsville,North Carolina,1190.000000,471.000000
Manila,Arkansas,946.000000,471.000000
Navajo,New Mexico,447.000000,471.000000
Hartley,Texas,622.000000,471.000000
Lyles,Tennessee,1027.000000,471.000000
Franklin,Tennessee,1039.000000,471.000000
Monette,Arkansas,942.000000,471.000000
Hotevilla-Bacavi,Arizona,407.000000,471.000000
Burnsville,North Carolina,1163.000000,471.000000
Brookland,Arkansas,936.000000,471.000000
West Peavine,Oklahoma,835.000000,471.000000
Nazlini,Arizona,436.000000,471.000000
Crab Orchard,Tennessee,1088.000000,471.000000
Milan,Tennessee,992.000000,471.000000
Columbia,North Carolina,1323.000000,471.000000
Tahlequah,Oklahoma,827.000000,471.000000
Bon Aqua Junction,Tennessee,1028.000000,471.000000
Friendship,Tennessee,980.000000,470.000000
Hassell,North Carolina,1298.000000,470.000000
Bono,Arkansas,931.000000,470.000000
Guion,Arkansas,902.000000,470.000000
Tarboro,North Carolina,1291.000000,470.000000
Oakwood,Oklahoma,724.000000,470.000000
Leachville,Arkansas,944.000000,470.000000
Shamrock,Oklahoma,777.000000,470.000000
Briggs,Oklahoma,829.000000,470.000000
Carrboro,North Carolina,1242.000000,470.000000
West Fork,Arkansas,847.000000,470.000000
Chapel Hill,North Carolina,1243.000000,470.000000
Eldon,Oklahoma,831.000000,470.000000
Sparta,Tennessee,1073.000000,470.000000
Cedar Rock,North Carolina,1183.000000,470.000000
Langston,Oklahoma,760.000000,470.000000
Roy,New Mexico,577.000000,470.000000
Advance,North Carolina,1210.000000,470.000000
Nags Head,North Carolina,1339.000000,470.000000
Rolesville,North Carolina,1258.000000,470.000000
Teviston,California,182.000000,470.000000
Hulbert,Oklahoma,823.000000,470.000000
La Mesilla,New Mexico,531.000000,470.000000
Low Mountain,Arizona,420.000000,470.000000
Shoshone,California,256.000000,470.000000
Auburntown,Tennessee,1058.000000,470.000000
Harriman,Tennessee,1096.000000,470.000000
Lockwood,California,127.000000,470.000000
Cave City,Arkansas,912.000000,470.000000
El Valle de Arroyo Seco,New Mexico,532.000000,470.000000
Lincoln,Arkansas,841.000000,470.000000
Nolensville,Tennessee,1044.000000,470.000000
Walterhill,Tennessee,1051.000000,469.000000
Harmony,North Carolina,1200.000000,469.000000
Crescent,Oklahoma,752.000000,469.000000
Cundiyo,New Mexico,535.000000,469.000000
Tusayan,Arizona,370.000000,469.000000
Saxapahaw,North Carolina,1236.000000,469.000000
Mora,New Mexico,549.000000,469.000000
Smithville,Tennessee,1065.000000,469.000000
Fifty-Six,Arkansas,895.000000,469.000000
Hamilton,North Carolina,1300.000000,469.000000
Pleasant Garden,North Carolina,1226.000000,469.000000
Coyle,Oklahoma,760.000000,469.000000
Shady Grove,Oklahoma,824.000000,469.000000
Blytheville,Arkansas,964.000000,469.000000
Crossville,Tennessee,1084.000000,469.000000
Hitchcock,Oklahoma,733.000000,469.000000
Grandview,Oklahoma,827.000000,469.000000
Smyrna,Tennessee,1047.000000,469.000000
Pueblo Pintado,New Mexico,493.000000,469.000000
Terra Bella,California,189.000000,469.000000
Loyal,Oklahoma,739.000000,469.000000
Santa Clara Pueblo,New Mexico,530.000000,469.000000
Midway,North Carolina,1214.000000,469.000000
Strawberry,Arkansas,918.000000,469.000000
Christie,Oklahoma,835.000000,469.000000
Spring Hope,North Carolina,1266.000000,469.000000
Scraper,Oklahoma,829.000000,469.000000
Bixby,Oklahoma,805.000000,469.000000
Kiefer,Oklahoma,790.000000,469.000000
Kellyville,Oklahoma,786.000000,469.000000
Fairview,Tennessee,1032.000000,469.000000
Newport,Tennessee,1140.000000,469.000000
Oak City,North Carolina,1297.000000,469.000000
Trenton,Tennessee,987.000000,469.000000
Sombrillo,New Mexico,532.000000,469.000000
Glenpool,Oklahoma,791.000000,469.000000
Atwood,Tennessee,994.000000,469.000000
Dover,Oklahoma,744.000000,469.000000
Love Valley,North Carolina,1195.000000,469.000000
Wagoner,Oklahoma,817.000000,469.000000
Mount Pleasant,Arkansas,906.000000,468.000000
Wake Forest,North Carolina,1256.000000,468.000000
Meadview,Arizona,311.000000,468.000000
Proctor,Oklahoma,833.000000,468.000000
Pleasant Hill,Tennessee,1080.000000,468.000000
Bunn,North Carolina,1263.000000,468.000000
Gilbert,Arkansas,883.000000,468.000000
Brentwood,Tennessee,1041.000000,468.000000
Minturn,Arkansas,925.000000,468.000000
Prairie Grove,Arkansas,844.000000,468.000000
La Puebla,New Mexico,533.000000,468.000000
Speed,North Carolina,1294.000000,468.000000
Perkins,Oklahoma,766.000000,468.000000
Sedgwick,Arkansas,929.000000,468.000000
Oak Ridge,Tennessee,1102.000000,468.000000
High Point,North Carolina,1220.000000,468.000000
Old Green,Oklahoma,837.000000,468.000000
Momeyer,North Carolina,1268.000000,468.000000
Forest Oaks,North Carolina,1227.000000,468.000000
McLemoresville,Tennessee,996.000000,468.000000
Cuartelez,New Mexico,532.000000,468.000000
Coweta,Oklahoma,811.000000,468.000000
Durham,North Carolina,1247.000000,468.000000
Santa Cruz,New Mexico,532.000000,468.000000
Pixley,California,182.000000,468.000000
Lake Royale,North Carolina,1264.000000,468.000000
Rocky Mount,North Carolina,1285.000000,468.000000
Westville,Oklahoma,837.000000,468.000000
Cushing,Oklahoma,772.000000,468.000000
Chimayo,New Mexico,534.000000,468.000000
Gosnell,Arkansas,962.000000,468.000000
Greenland,Arkansas,847.000000,468.000000
Jamestown,North Carolina,1221.000000,468.000000
Bermuda Run,North Carolina,1209.000000,468.000000
Steely Hollow,Oklahoma,828.000000,468.000000
Wagon Mound,New Mexico,565.000000,468.000000
Knoxville,Tennessee,1122.000000,468.000000
Nashville,North Carolina,1281.000000,468.000000
Big Flat,Arkansas,891.000000,468.000000
Windsor,North Carolina,1306.000000,468.000000
Española,New Mexico,531.000000,468.000000
Liberty,Tennessee,1061.000000,468.000000
Wallburg,North Carolina,1216.000000,468.000000
Sidney,Arkansas,909.000000,468.000000
Jasper,Arkansas,872.000000,468.000000
Drumright,Oklahoma,776.000000,468.000000
Huntingdon,Tennessee,1000.000000,468.000000
Oakdale,Tennessee,1096.000000,468.000000
Cordova,New Mexico,536.000000,468.000000
Lynn,Arkansas,919.000000,468.000000
Dowelltown,Tennessee,1062.000000,468.000000
Leggett,North Carolina,1290.000000,468.000000
Camargo,Oklahoma,710.000000,467.000000
Kill Devil Hills,North Carolina,1338.000000,467.000000
Lost City,Oklahoma,824.000000,467.000000
New Johnsonville,Tennessee,1012.000000,467.000000
Elkins,Arkansas,851.000000,467.000000
Bakersville,North Carolina,1166.000000,467.000000
La Vergne,Tennessee,1046.000000,467.000000
Fairfield Glade,Tennessee,1088.000000,467.000000
Trezevant,Tennessee,995.000000,467.000000
Crossnore,North Carolina,1172.000000,467.000000
Gideon,Oklahoma,826.000000,467.000000
Parrottsville,Tennessee,1143.000000,467.000000
St. Joe,Arkansas,881.000000,467.000000
Henderson,Nevada,287.000000,467.000000
Enterprise,Nevada,283.000000,467.000000
Cuba,New Mexico,509.000000,467.000000
Hard Rock,Arizona,410.000000,467.000000
Clemmons,North Carolina,1210.000000,467.000000
Ripley,Oklahoma,769.000000,467.000000
Jenks,Oklahoma,803.000000,467.000000
Truchas,New Mexico,538.000000,467.000000
Alamance,North Carolina,1232.000000,467.000000
Swepsonville,North Carolina,1235.000000,467.000000
Taloga,Oklahoma,718.000000,467.000000
Bruceton,Tennessee,1005.000000,467.000000
San Jose,New Mexico,530.000000,467.000000
San Ardo,California,131.000000,467.000000
Hollow Rock,Tennessee,1004.000000,467.000000
Farmington,Arkansas,845.000000,467.000000
Sapulpa,Oklahoma,789.000000,467.000000
Crystal,New Mexico,448.000000,467.000000
Dortches,North Carolina,1284.000000,467.000000
Kettleman City,California,166.000000,467.000000
Ohkay Owingeh,New Mexico,531.000000,466.000000
Coalfield,Tennessee,1099.000000,466.000000
Blue Diamond,Nevada,278.000000,466.000000
Hobgood,North Carolina,1295.000000,466.000000
Youngsville,North Carolina,1257.000000,466.000000
Burns,Tennessee,1028.000000,466.000000
Sunray,Texas,647.000000,466.000000
Hoxie,Arkansas,926.000000,466.000000
Dandridge,Tennessee,1135.000000,466.000000
Grand Canyon Village,Arizona,370.000000,466.000000
Canton,Oklahoma,727.000000,466.000000
Gorman,North Carolina,1249.000000,466.000000
Hernandez,New Mexico,530.000000,466.000000
Pindall,Arkansas,880.000000,466.000000
Dickson,Tennessee,1026.000000,466.000000
Forest Hills,Tennessee,1039.000000,466.000000
Avenal,California,151.000000,466.000000
Baneberry,Tennessee,1139.000000,466.000000
Edenton,North Carolina,1315.000000,466.000000
Broken Arrow,Oklahoma,807.000000,466.000000
Melbourne,Arkansas,904.000000,466.000000
Oliver Springs,Tennessee,1102.000000,466.000000
Dyersburg,Tennessee,977.000000,466.000000
Graham,North Carolina,1235.000000,466.000000
Camden,Tennessee,1008.000000,466.000000
Eva,Tennessee,1011.000000,466.000000
East Porterville,California,190.000000,466.000000
Oak Hill,Tennessee,1041.000000,466.000000
Kitty Hawk,North Carolina,1336.000000,466.000000
Bowman,Tennessee,1084.000000,466.000000
Hornersville,Missouri,947.000000,466.000000
Chamita,New Mexico,530.000000,466.000000
Poplar-Cotton Center,California,186.000000,466.000000
Red Oak,North Carolina,1282.000000,465.000000
Fayetteville,Arkansas,847.000000,465.000000
Pueblito,New Mexico,531.000000,465.000000
Evening Shade,Arkansas,910.000000,465.000000
Cardwell,Missouri,943.000000,465.000000
El Duende,New Mexico,530.000000,465.000000
Cooter,Missouri,966.000000,465.000000
Tipton,California,182.000000,465.000000
Paragould,Arkansas,938.000000,465.000000
Porterville,California,189.000000,465.000000
Cactus,Texas,631.000000,465.000000
Alexandria,Tennessee,1059.000000,465.000000
Hillsborough,North Carolina,1242.000000,465.000000
Dalhart,Texas,619.000000,465.000000
Sedalia,North Carolina,1229.000000,465.000000
Kingston Springs,Tennessee,1033.000000,465.000000
Naschitti,New Mexico,456.000000,465.000000
Peggs,Oklahoma,825.000000,465.000000
Arbyrd,Missouri,944.000000,465.000000
Burlington,North Carolina,1233.000000,465.000000
Whitsett,North Carolina,1230.000000,465.000000
Bradford,Tennessee,991.000000,465.000000
Dyer,Tennessee,986.000000,465.000000
Alcalde,New Mexico,531.000000,465.000000
Holland,Missouri,965.000000,465.000000
Newland,North Carolina,1172.000000,465.000000
Morse,Texas,656.000000,465.000000
Smithville,Arkansas,918.000000,465.000000
Efland,North Carolina,1240.000000,465.000000
Paradise,Nevada,285.000000,465.000000
Waverly,Tennessee,1016.000000,465.000000
Mebane,North Carolina,1237.000000,465.000000
Powhatan,Arkansas,923.000000,465.000000
Mascot,Tennessee,1127.000000,465.000000
Belle Meade,Tennessee,1039.000000,465.000000
White Bluff,Tennessee,1030.000000,465.000000
Portia,Arkansas,924.000000,465.000000
Huntsville,Arkansas,858.000000,465.000000
Western Grove,Arkansas,877.000000,465.000000
Greensboro,North Carolina,1224.000000,465.000000
Grandfather,North Carolina,1174.000000,465.000000
Pinon,Arizona,417.000000,465.000000
Walnut Ridge,Arkansas,927.000000,465.000000
Mulhall,Oklahoma,757.000000,465.000000
Chewey,Oklahoma,833.000000,465.000000
Haw River,North Carolina,1235.000000,465.000000
Pegram,Tennessee,1034.000000,465.000000
Watertown,Tennessee,1057.000000,465.000000
Lewisville,North Carolina,1209.000000,465.000000
La Villita,New Mexico,532.000000,465.000000
Winston-Salem,North Carolina,1213.000000,465.000000
Oilton,Oklahoma,777.000000,464.000000
Moravian Falls,North Carolina,1190.000000,464.000000
Gibsonville,North Carolina,1231.000000,464.000000
Chili,New Mexico,529.000000,464.000000
Goshen,Arkansas,851.000000,464.000000
Woodville,California,184.000000,464.000000
Kernersville,North Carolina,1217.000000,464.000000
Hennessey,Oklahoma,744.000000,464.000000
Elon,North Carolina,1232.000000,464.000000
Corcoran,California,176.000000,464.000000
Spring Valley,Nevada,282.000000,464.000000
Lawrence Creek,Oklahoma,780.000000,464.000000
McEwen,Tennessee,1020.000000,464.000000
McLeansville,North Carolina,1228.000000,464.000000
Moenkopi,Arizona,393.000000,464.000000
Ponderosa,California,201.000000,464.000000
Yorkville,Tennessee,983.000000,464.000000
Whitney,Nevada,287.000000,464.000000
Rural Hill,Tennessee,1047.000000,464.000000
Watts,Oklahoma,837.000000,464.000000
Castalia,North Carolina,1268.000000,464.000000
Oakhurst,Oklahoma,789.000000,464.000000
Okeene,Oklahoma,734.000000,464.000000
Los Luceros,New Mexico,532.000000,464.000000
Berry Hill,Tennessee,1041.000000,464.000000
La Jara,New Mexico,510.000000,464.000000
Black Rock,Arkansas,923.000000,464.000000
Southern Shores,North Carolina,1336.000000,464.000000
Lake Valley,New Mexico,468.000000,464.000000
Steele,Missouri,965.000000,464.000000
Tuba City,Arizona,392.000000,464.000000
Higgins,Texas,691.000000,464.000000
Askewville,North Carolina,1306.000000,464.000000
Woodlawn,North Carolina,1237.000000,464.000000
Wartburg,Tennessee,1095.000000,464.000000
Franklinton,North Carolina,1258.000000,464.000000
Louisburg,North Carolina,1261.000000,464.000000
Petros,Tennessee,1098.000000,464.000000
Sugar Mountain,North Carolina,1173.000000,464.000000
Banner Hill,Tennessee,1160.000000,464.000000
White Pine,Tennessee,1138.000000,464.000000
Springville,California,194.000000,464.000000
Blowing Rock,North Carolina,1178.000000,464.000000
Yadkinville,North Carolina,1203.000000,464.000000
Rives,Missouri,950.000000,464.000000
Clinton,Tennessee,1106.000000,464.000000
Lewiston Woodville,North Carolina,1300.000000,464.000000
Glen Raven,North Carolina,1233.000000,464.000000
Longdale,Oklahoma,728.000000,464.000000
Green Level,North Carolina,1236.000000,464.000000
Summerlin South,Nevada,280.000000,463.000000
Whitakers,North Carolina,1287.000000,463.000000
New Market,Tennessee,1132.000000,463.000000
Yale,Oklahoma,774.000000,463.000000
Arnett,Oklahoma,698.000000,463.000000
Newbern,Tennessee,979.000000,463.000000
Johnson,Arkansas,847.000000,463.000000
Teresita,Oklahoma,827.000000,463.000000
Cedar Crest,Oklahoma,823.000000,463.000000
Rutherford,Tennessee,986.000000,463.000000
Wilkesboro,North Carolina,1191.000000,463.000000
Calico Rock,Arkansas,898.000000,463.000000
Pin Oak Acres,Oklahoma,820.000000,463.000000
San Lucas,California,128.000000,463.000000
Creedmoor,North Carolina,1252.000000,463.000000
Jefferson City,Tennessee,1134.000000,463.000000
McKenzie,Tennessee,998.000000,463.000000
Orlando,Oklahoma,757.000000,463.000000
Stillwater,Oklahoma,764.000000,463.000000
Hindsville,Arkansas,855.000000,463.000000
Vici,Oklahoma,709.000000,463.000000
Butner,North Carolina,1250.000000,463.000000
Winchester,Nevada,285.000000,463.000000
Pierpoint,California,199.000000,463.000000
Seven Devils,North Carolina,1175.000000,463.000000
Oak Grove Heights,Arkansas,938.000000,463.000000
Valley Springs,Arkansas,876.000000,463.000000
Erwin,Tennessee,1160.000000,463.000000
Everton,Arkansas,878.000000,463.000000
Murphy,Oklahoma,821.000000,463.000000
Seiling,Oklahoma,719.000000,463.000000
Scotland Neck,North Carolina,1294.000000,463.000000
Foscoe,North Carolina,1176.000000,463.000000
Monterey,Tennessee,1078.000000,463.000000
Cookeville,Tennessee,1072.000000,463.000000
Lyden,New Mexico,532.000000,463.000000
Inola,Oklahoma,814.000000,463.000000
Chinle,Arizona,433.000000,463.000000
Mannford,Oklahoma,783.000000,463.000000
Walkertown,North Carolina,1215.000000,463.000000
Plainview,California,186.000000,463.000000
Baxter,Tennessee,1069.000000,463.000000
Strathmore,California,188.000000,463.000000
Banner Elk,North Carolina,1173.000000,463.000000
Elk Park,North Carolina,1171.000000,463.000000
Ballou,Oklahoma,822.000000,463.000000
Waukena,California,177.000000,463.000000
Marshall,Oklahoma,751.000000,463.000000
Tulsa,Oklahoma,804.000000,463.000000
Pineville,Arkansas,898.000000,463.000000
Velarde,New Mexico,534.000000,463.000000
Mazie,Oklahoma,819.000000,463.000000
Lotsee,Oklahoma,786.000000,462.000000
Senath,Missouri,946.000000,462.000000
Sand Springs,Oklahoma,788.000000,462.000000
Canova,New Mexico,533.000000,462.000000
Cricket,North Carolina,1190.000000,462.000000
Tontitown,Arkansas,845.000000,462.000000
Nashville,Tennessee,1041.000000,462.000000
Peñasco,New Mexico,540.000000,462.000000
Coyote,New Mexico,518.000000,462.000000
Coalinga,California,146.000000,462.000000
North Wilkesboro,North Carolina,1191.000000,462.000000
Greenfield,Tennessee,991.000000,462.000000
Fair Oaks,Oklahoma,810.000000,462.000000
Chamisal,New Mexico,539.000000,462.000000
Iron Post,Oklahoma,823.000000,462.000000
Ossipee,North Carolina,1232.000000,462.000000
Blaine,Tennessee,1128.000000,462.000000
Oak Ridge,North Carolina,1220.000000,462.000000
Sheep Springs,New Mexico,455.000000,462.000000
Franklin,Arkansas,907.000000,462.000000
Greeneville,Tennessee,1150.000000,462.000000
Bethania,North Carolina,1211.000000,462.000000
Dripping Springs,Oklahoma,835.000000,462.000000
Oaks,Oklahoma,830.000000,462.000000
Cañones,New Mexico,522.000000,462.000000
Duck,North Carolina,1336.000000,462.000000
West Siloam Springs,Oklahoma,837.000000,462.000000
Gordonsville,Tennessee,1062.000000,462.000000
Charlotte,Tennessee,1027.000000,462.000000
Tusculum,Tennessee,1152.000000,462.000000
Flint Creek,Oklahoma,833.000000,462.000000
Pine Canyon,California,125.000000,462.000000
Rocky Ford,Oklahoma,829.000000,462.000000
Hertford,North Carolina,1318.000000,462.000000
Millers Creek,North Carolina,1189.000000,462.000000
Roan Mountain,Tennessee,1168.000000,462.000000
O'Kean,Arkansas,930.000000,462.000000
Dixon,New Mexico,536.000000,462.000000
Matheny,California,181.000000,462.000000
Siloam Springs,Arkansas,838.000000,462.000000
Rio Lucio,New Mexico,540.000000,462.000000
Sunrise Manor,Nevada,287.000000,462.000000
Vadito,New Mexico,541.000000,461.000000
Springdale,Arkansas,848.000000,461.000000
Fairplains,North Carolina,1191.000000,461.000000
Altamahaw,North Carolina,1232.000000,461.000000
Sequoia Crest,California,199.000000,461.000000
Snake Creek,Oklahoma,825.000000,461.000000
Del Muerto,Arizona,437.000000,461.000000
Gregory,Oklahoma,813.000000,461.000000
Bellefonte,Arkansas,875.000000,461.000000
Mount Juliet,Tennessee,1048.000000,461.000000
Bison,Oklahoma,744.000000,461.000000
Picuris Pueblo,New Mexico,540.000000,461.000000
Kelford,North Carolina,1299.000000,461.000000
Clarkrange,Tennessee,1085.000000,461.000000
Summerfield,North Carolina,1222.000000,461.000000
Youngsville,New Mexico,519.000000,461.000000
Lebanon,Tennessee,1052.000000,461.000000
Twin Oaks,Oklahoma,831.000000,461.000000
Jennings,Oklahoma,777.000000,461.000000
Henry,Tennessee,1001.000000,461.000000
Abiquiu,New Mexico,525.000000,461.000000
Enfield,North Carolina,1288.000000,461.000000
Algood,Tennessee,1074.000000,461.000000
Valle Crucis,North Carolina,1175.000000,461.000000
Regina,New Mexico,510.000000,461.000000
Caruthersville,Missouri,970.000000,461.000000
Chouteau,Oklahoma,819.000000,461.000000
Mosheim,Tennessee,1146.000000,461.000000
Terlton,Oklahoma,779.000000,461.000000
Norfork,Arkansas,894.000000,461.000000
Boone,North Carolina,1178.000000,461.000000
Leach,Oklahoma,829.000000,461.000000
Elm Springs,Arkansas,846.000000,461.000000
Plainview,Tennessee,1126.000000,461.000000
Beech Mountain,North Carolina,1173.000000,461.000000
Oxford,Arkansas,903.000000,461.000000
Colerain,North Carolina,1311.000000,461.000000
Catoosa,Oklahoma,808.000000,461.000000
Imboden,Arkansas,921.000000,461.000000
Chester,Oklahoma,719.000000,461.000000
Locust Grove,Oklahoma,823.000000,461.000000
Stem,North Carolina,1251.000000,461.000000
Spearman,Texas,663.000000,461.000000
Marmaduke,Arkansas,941.000000,461.000000
East Bend,North Carolina,1207.000000,461.000000
Kenton,Tennessee,986.000000,461.000000
Kansas,Oklahoma,832.000000,461.000000
Winfall,North Carolina,1318.000000,461.000000
Centerville,North Carolina,1266.000000,461.000000
Stratford,California,169.000000,461.000000
Ronda,North Carolina,1196.000000,461.000000
Trimble,Tennessee,982.000000,461.000000
Roxobel,North Carolina,1299.000000,461.000000
Tulare,California,181.000000,461.000000
Westport,Oklahoma,783.000000,460.000000
East Tulare Villa,California,183.000000,460.000000
Mulberry,North Carolina,1191.000000,460.000000
Lindsay,California,187.000000,460.000000
Morristown,Tennessee,1138.000000,460.000000
Rural Hall,North Carolina,1212.000000,460.000000
Tobaccoville,North Carolina,1211.000000,460.000000
Lipscomb,Texas,686.000000,460.000000
Gleason,Tennessee,996.000000,460.000000
Horseshoe Bend,Arkansas,907.000000,460.000000
Unicoi,Tennessee,1162.000000,460.000000
Yellville,Arkansas,884.000000,460.000000
Rose,Oklahoma,826.000000,460.000000
Mutual,Oklahoma,713.000000,460.000000
King City,California,126.000000,460.000000
Bethel Heights,Arkansas,848.000000,460.000000
Jonesville,North Carolina,1199.000000,460.000000
