Poplarville,Mississippi,30.8391,-89.5306,964.000000,642.000000
Homeland,Georgia,30.8603,-82.0213,1166.000000,642.000000
Remerton,Georgia,30.8441,-83.3086,1130.000000,642.000000
Seven Oaks,Texas,30.8517,-94.8579,824.000000,642.000000
Elizabeth,Louisiana,30.8669,-92.7986,882.000000,642.000000
Riverside,Texas,30.8472,-95.3984,808.000000,642.000000
Valdosta,Georgia,30.8502,-83.2788,1130.000000,642.000000
Eldorado,Texas,30.8617,-100.5979,672.000000,642.000000
Wiggins,Mississippi,30.8557,-89.1385,975.000000,642.000000
Thomasville,Georgia,30.8394,-83.9782,1111.000000,642.000000
Turkey Creek,Louisiana,30.8732,-92.417,893.000000,642.000000
Cameron,Texas,30.8608,-96.9762,774.000000,641.000000
Clinton,Louisiana,30.8614,-91.015,932.000000,641.000000
Franklinton,Louisiana,30.8479,-90.1459,957.000000,641.000000
Cobbtown,Florida,30.8823,-87.1212,1032.000000,641.000000
Greenwood,Florida,30.8727,-85.1612,1087.000000,641.000000
Brownsdale,Florida,30.8859,-87.2218,1029.000000,641.000000
Buckholts,Texas,30.874,-97.1289,770.000000,641.000000
Pine Level,Florida,30.8887,-87.1687,1031.000000,641.000000
Holland,Texas,30.8834,-97.4026,762.000000,641.000000
Creola,Alabama,30.8903,-88.01,1007.000000,641.000000
Bay Minette,Alabama,30.893,-87.7912,1013.000000,641.000000
Berrydale,Florida,30.8982,-87.035,1035.000000,641.000000
Hearne,Texas,30.877,-96.5956,785.000000,641.000000
Tangipahoa,Louisiana,30.8758,-90.5138,946.000000,641.000000
Climax,Georgia,30.8756,-84.4312,1108.000000,641.000000
Jacob City,Florida,30.8925,-85.4108,1080.000000,641.000000
Cairo,Georgia,30.8791,-84.205,1114.000000,640.000000
Fort Stockton,Texas,30.8926,-102.8844,617.000000,640.000000
Whigham,Georgia,30.8845,-84.3247,1111.000000,640.000000
Colmesneil,Texas,30.9097,-94.422,836.000000,640.000000
Menard,Texas,30.9185,-99.7837,695.000000,640.000000
Rosepine,Louisiana,30.9208,-93.2857,868.000000,640.000000
Barwick,Georgia,30.8933,-83.7391,1117.000000,640.000000
Jasper,Texas,30.9221,-93.9947,848.000000,640.000000
Varnado,Louisiana,30.8953,-89.8319,956.000000,640.000000
Bainbridge,Georgia,30.9046,-84.5727,1104.000000,640.000000
Chunchula,Alabama,30.9237,-88.2072,1001.000000,640.000000
Chester,Texas,30.9213,-94.6,831.000000,640.000000
Axis,Alabama,30.9296,-88.0179,1007.000000,640.000000
Fidelis,Florida,30.9343,-87.0246,1035.000000,640.000000
Pitkin,Louisiana,30.9344,-92.9268,878.000000,640.000000
Wilson,Louisiana,30.9236,-91.109,930.000000,639.000000
Lucedale,Mississippi,30.9312,-88.5959,990.000000,639.000000
Bascom,Florida,30.9278,-85.1181,1089.000000,639.000000
Rogers,Texas,30.93,-97.2291,767.000000,639.000000
Iraan,Texas,30.9129,-101.9001,635.000000,639.000000
Jay,Florida,30.9504,-87.1523,1031.000000,639.000000
Salado,Texas,30.9462,-97.5281,758.000000,639.000000
Evergreen,Louisiana,30.9527,-92.1052,901.000000,639.000000
Bunkie,Louisiana,30.954,-92.1883,899.000000,639.000000
Kentwood,Louisiana,30.9339,-90.5153,946.000000,639.000000
Westwood Shores,Texas,30.9376,-95.3254,810.000000,639.000000
Campbellton,Florida,30.9505,-85.4025,1081.000000,639.000000
Woodbine,Georgia,30.9595,-81.7175,1175.000000,639.000000
Laurel Hill,Florida,30.9641,-86.4561,1051.000000,638.000000
Trinity,Texas,30.9445,-95.3736,809.000000,638.000000
Morven,Georgia,30.9434,-83.5003,1124.000000,638.000000
Plaucheville,Louisiana,30.9647,-91.9837,905.000000,638.000000
Graceville,Florida,30.9609,-85.5123,1077.000000,638.000000
Malone,Florida,30.9589,-85.1622,1087.000000,638.000000
Glenmora,Louisiana,30.9733,-92.5824,888.000000,638.000000
Paxton,Florida,30.9746,-86.3099,1055.000000,638.000000
Century,Florida,30.9766,-87.2629,1028.000000,638.000000
Norwood,Louisiana,30.9682,-91.1124,929.000000,638.000000
Simmesport,Louisiana,30.9805,-91.8143,910.000000,638.000000
Dixonville,Florida,30.9865,-87.0416,1034.000000,638.000000
Madisonville,Texas,30.9538,-95.9091,794.000000,638.000000
Mount Carmel,Florida,30.9868,-87.121,1032.000000,638.000000
Noma,Florida,30.9802,-85.6223,1074.000000,638.000000
Pavo,Georgia,30.9597,-83.738,1117.000000,638.000000
Esto,Florida,30.9819,-85.6429,1074.000000,638.000000
Balmorhea,Texas,30.984,-103.7438,593.000000,638.000000
Moody AFB,Georgia,30.9715,-83.1954,1133.000000,638.000000
McNary,Louisiana,30.9895,-92.5794,888.000000,638.000000
Cottonport,Louisiana,30.9892,-92.0509,903.000000,638.000000
Angie,Louisiana,30.9633,-89.8177,956.000000,637.000000
Stockton,Alabama,30.9946,-87.86,1011.000000,637.000000
Little River-Academy,Texas,30.9876,-97.3531,763.000000,637.000000
Brinson,Georgia,30.9784,-84.7379,1099.000000,637.000000
Gulfcrest,Alabama,30.9925,-88.2399,1000.000000,637.000000
Calvert,Texas,30.9791,-96.6716,783.000000,637.000000
Du Pont,Georgia,30.9891,-82.8691,1142.000000,637.000000
Perdido,Alabama,31.0033,-87.6324,1018.000000,637.000000
Ochlocknee,Georgia,30.9752,-84.0517,1119.000000,637.000000
Corrigan,Texas,30.9988,-94.8275,825.000000,637.000000
Flomaton,Alabama,31.0127,-87.2541,1028.000000,637.000000
Cheneyville,Louisiana,31.011,-92.29,896.000000,637.000000
Lockhart,Alabama,31.0128,-86.3505,1054.000000,637.000000
Pleasant Hill,Texas,31.0033,-94.7936,826.000000,637.000000
Hahira,Georgia,30.9941,-83.3787,1128.000000,637.000000
Black,Alabama,31.0102,-85.7428,1071.000000,637.000000
Florala,Alabama,31.0176,-86.3138,1055.000000,637.000000
Bucks,Alabama,31.017,-88.0249,1007.000000,637.000000
Pollard,Alabama,31.0236,-87.1736,1031.000000,636.000000
Lumberton,Mississippi,31.0064,-89.4592,966.000000,636.000000
Osyka,Mississippi,31.0072,-90.4719,948.000000,636.000000
Iron City,Georgia,31.0136,-84.8133,1097.000000,636.000000
Eunola,Alabama,31.0326,-85.8409,1068.000000,636.000000
Moreauville,Louisiana,31.0342,-91.9818,905.000000,636.000000
Van Horn,Texas,31.0407,-104.834,562.000000,636.000000
Coolidge,Georgia,31.0113,-83.8661,1114.000000,636.000000
Madrid,Alabama,31.0356,-85.3992,1081.000000,636.000000
Geneva,Alabama,31.0437,-85.8763,1067.000000,636.000000
Forest Hill,Louisiana,31.0478,-92.5241,890.000000,636.000000
Franklin,Texas,31.0251,-96.4874,788.000000,636.000000
Homerville,Georgia,31.0385,-82.742,1146.000000,636.000000
Fort Polk South,Louisiana,31.0512,-93.2159,870.000000,636.000000
Midway,Texas,31.0252,-95.7539,798.000000,635.000000
Hessmer,Louisiana,31.0534,-92.1214,901.000000,635.000000
Lakeland,Georgia,31.041,-83.0748,1136.000000,635.000000
Donalsonville,Georgia,31.0404,-84.8792,1095.000000,635.000000
Riverview,Alabama,31.0587,-87.0709,1033.000000,635.000000
Belton,Texas,31.0525,-97.479,760.000000,635.000000
Normangee,Texas,31.03,-96.1161,798.000000,635.000000
Harker Heights,Texas,31.0572,-97.6445,755.000000,635.000000
Cottonwood,Alabama,31.0552,-85.3007,1083.000000,635.000000
Lampasas,Texas,31.064,-98.1824,740.000000,635.000000
Movico,Alabama,31.0628,-88.0266,1007.000000,635.000000
Cecil,Georgia,31.0466,-83.3906,1127.000000,635.000000
Mansura,Louisiana,31.0673,-92.0528,903.000000,635.000000
Groveton,Texas,31.0572,-95.1269,816.000000,635.000000
Kempner,Texas,31.0755,-97.9727,746.000000,635.000000
Killeen,Texas,31.0754,-97.7296,753.000000,635.000000
Nolanville,Texas,31.0754,-97.609,756.000000,634.000000
Sam Rayburn,Texas,31.0789,-94.0266,847.000000,634.000000
Argyle,Georgia,31.0732,-82.6489,1148.000000,634.000000
Lecompte,Louisiana,31.0881,-92.3999,893.000000,634.000000
East Brewton,Alabama,31.0906,-87.0556,1034.000000,634.000000
Rosebud,Texas,31.0756,-96.9749,774.000000,634.000000
Ray City,Georgia,31.0729,-83.196,1133.000000,634.000000
Mount Vernon,Alabama,31.0889,-88.0137,1007.000000,634.000000
Atmore,Alabama,31.0927,-87.4763,1022.000000,634.000000
Berlin,Georgia,31.0683,-83.6236,1121.000000,634.000000
New Llano,Louisiana,31.097,-93.2767,868.000000,634.000000
Citronelle,Alabama,31.0952,-88.2468,1000.000000,634.000000
Centreville,Mississippi,31.087,-91.0654,931.000000,634.000000
Fort Polk North,Louisiana,31.1031,-93.1793,871.000000,634.000000
Meigs,Georgia,31.0713,-84.0922,1118.000000,634.000000
Bordelonville,Louisiana,31.1011,-91.9005,907.000000,634.000000
Jakin,Georgia,31.0901,-84.9822,1092.000000,634.000000
Hilltop Lakes,Texas,31.0755,-96.1914,796.000000,634.000000
Brewton,Alabama,31.1111,-87.0737,1033.000000,634.000000
Hartford,Alabama,31.1055,-85.6916,1072.000000,634.000000
Woodville,Mississippi,31.1029,-91.2992,924.000000,633.000000
Samson,Alabama,31.1124,-86.0462,1062.000000,633.000000
McLain,Mississippi,31.1037,-88.8239,984.000000,633.000000
Temple,Texas,31.1076,-97.3894,762.000000,633.000000
Slocomb,Alabama,31.1103,-85.5954,1075.000000,633.000000
Boykin,Georgia,31.1017,-84.6848,1101.000000,633.000000
Fifth Ward,Louisiana,31.1207,-92.1584,900.000000,633.000000
Copperas Cove,Texas,31.1192,-97.914,748.000000,633.000000
Marksville,Louisiana,31.1247,-92.0652,903.000000,633.000000
Browndell,Texas,31.1254,-93.9802,848.000000,633.000000
Brady,Texas,31.1322,-99.3697,706.000000,633.000000
Rehobeth,Alabama,31.1242,-85.4382,1080.000000,633.000000
Leesville,Louisiana,31.1397,-93.2741,868.000000,633.000000
Fort Hood,Texas,31.1345,-97.7797,751.000000,633.000000
Brunswick,Georgia,31.145,-81.474,1181.000000,632.000000
Tylertown,Mississippi,31.1173,-90.1444,957.000000,632.000000
Adel,Georgia,31.1272,-83.4232,1126.000000,632.000000
Lovelady,Texas,31.1279,-95.4456,807.000000,632.000000
Malvern,Alabama,31.1428,-85.521,1077.000000,632.000000
Gordon,Alabama,31.1436,-85.0925,1089.000000,632.000000
Calvert,Alabama,31.154,-88.0169,1007.000000,632.000000
Pelham,Georgia,31.1267,-84.1514,1116.000000,632.000000
South Toledo Bend,Texas,31.1568,-93.6074,859.000000,632.000000
Morgan's Point Resort,Texas,31.1518,-97.4581,760.000000,632.000000
McCamey,Texas,31.1325,-102.22,636.000000,632.000000
Leakesville,Mississippi,31.1545,-88.558,991.000000,632.000000
Zavalla,Texas,31.1584,-94.418,836.000000,632.000000
Woodworth,Louisiana,31.1655,-92.5096,890.000000,632.000000
Purvis,Mississippi,31.145,-89.4054,968.000000,632.000000
Coffee Springs,Alabama,31.1664,-85.9102,1066.000000,632.000000
Taylor,Alabama,31.1658,-85.4697,1079.000000,631.000000
St. Simons,Georgia,31.1774,-81.3857,1184.000000,631.000000
Liberty,Mississippi,31.1611,-90.8006,938.000000,631.000000
Fairford,Alabama,31.178,-88.0728,1005.000000,631.000000
Sierra Blanca,Texas,31.1834,-105.3395,548.000000,631.000000
Beaumont,Mississippi,31.1707,-88.9252,981.000000,631.000000
Hoboken,Georgia,31.1813,-82.1313,1163.000000,631.000000
Bremond,Texas,31.1657,-96.676,782.000000,631.000000
Magnolia,Mississippi,31.1619,-90.467,948.000000,631.000000
Leona,Texas,31.1537,-95.976,792.000000,631.000000
Moultrie,Georgia,31.1591,-83.7708,1117.000000,631.000000
Avon,Alabama,31.1799,-85.2802,1084.000000,631.000000
Sparks,Georgia,31.1693,-83.4405,1126.000000,631.000000
Colquitt,Georgia,31.1741,-84.7319,1100.000000,631.000000
San Saba,Texas,31.1965,-98.7244,725.000000,631.000000
Ashford,Alabama,31.1858,-85.2359,1085.000000,631.000000
Malcolm,Alabama,31.1945,-88.0016,1007.000000,631.000000
Diboll,Texas,31.1881,-94.783,826.000000,631.000000
Melvin,Texas,31.1993,-99.5809,700.000000,631.000000
Ellenton,Georgia,31.1759,-83.5876,1122.000000,630.000000
Cedar Springs,Georgia,31.1873,-85.0324,1091.000000,630.000000
Dock Junction,Georgia,31.2031,-81.5156,1180.000000,630.000000
Christoval,Texas,31.1976,-100.4933,675.000000,630.000000
Nahunta,Georgia,31.2065,-81.9814,1167.000000,630.000000
Gloster,Mississippi,31.1951,-91.0176,932.000000,630.000000
Troy,Texas,31.2,-97.3019,765.000000,630.000000
Country Club Estates,Georgia,31.2113,-81.4622,1182.000000,630.000000
Cowarts,Alabama,31.2041,-85.3062,1083.000000,630.000000
Big Lake,Texas,31.1941,-101.4534,648.000000,630.000000
Waycross,Georgia,31.2108,-82.3579,1156.000000,630.000000
Lometa,Texas,31.2166,-98.3925,734.000000,630.000000
Eden,Texas,31.2162,-99.844,693.000000,630.000000
New Augusta,Mississippi,31.2036,-89.0272,978.000000,630.000000
Lott,Texas,31.2059,-97.0333,772.000000,630.000000
Kinston,Alabama,31.22,-86.1705,1059.000000,630.000000
Nashville,Georgia,31.2051,-83.2486,1131.000000,630.000000
Deer Park,Alabama,31.2198,-88.3226,998.000000,630.000000
Onycha,Alabama,31.2246,-86.2785,1056.000000,630.000000
Funston,Georgia,31.1989,-83.8771,1114.000000,629.000000
Carolina,Alabama,31.2337,-86.5227,1049.000000,629.000000
Horn Hill,Alabama,31.2382,-86.3211,1055.000000,629.000000
Dothan,Alabama,31.2335,-85.4069,1081.000000,629.000000
Libertyville,Alabama,31.2428,-86.46,1051.000000,629.000000
Burke,Texas,31.2345,-94.7665,826.000000,629.000000
Sunnyside,Georgia,31.2406,-82.3411,1157.000000,629.000000
Clayhatchee,Alabama,31.2434,-85.7136,1072.000000,629.000000
Pineland,Texas,31.2467,-93.9744,849.000000,629.000000
Center Point,Louisiana,31.2524,-92.2099,898.000000,629.000000
Deenwood,Georgia,31.2476,-82.3677,1156.000000,629.000000
Anacoco,Louisiana,31.2545,-93.344,866.000000,629.000000
Coyanosa,Texas,31.2409,-103.065,612.000000,629.000000
Simpson,Louisiana,31.2583,-93.0194,876.000000,629.000000
Rankin,Texas,31.2255,-101.9393,634.000000,629.000000
Camilla,Georgia,31.2337,-84.2089,1114.000000,628.000000
Marquez,Texas,31.2361,-96.2574,794.000000,628.000000
Vinegar Bend,Alabama,31.2594,-88.3712,997.000000,628.000000
Webb,Alabama,31.2572,-85.2896,1084.000000,628.000000
McIntosh,Alabama,31.2649,-88.0284,1006.000000,628.000000
McComb,Mississippi,31.2442,-90.4717,948.000000,628.000000
Foxworth,Mississippi,31.2386,-89.8829,954.000000,628.000000
Richland Springs,Texas,31.2715,-98.9486,718.000000,628.000000
Mertzon,Texas,31.2619,-100.8208,665.000000,628.000000
Fort Hancock,Texas,31.2837,-105.8446,534.000000,628.000000
Opp,Alabama,31.2848,-86.257,1056.000000,628.000000
Imperial,Texas,31.2668,-102.6947,623.000000,628.000000
Columbia,Mississippi,31.2564,-89.8266,956.000000,628.000000
Huntington,Texas,31.2803,-94.5772,832.000000,627.000000
Lenox,Georgia,31.2672,-83.4673,1125.000000,627.000000
Centerville,Texas,31.258,-95.9797,792.000000,627.000000
Alexandria,Louisiana,31.2923,-92.4702,891.000000,627.000000
Crosby,Mississippi,31.2791,-91.063,931.000000,627.000000
Sale City,Georgia,31.2625,-84.0214,1120.000000,627.000000
Norman Park,Georgia,31.2692,-83.6843,1119.000000,627.000000
Daleville,Alabama,31.2915,-85.7117,1072.000000,627.000000
Chilton,Texas,31.2848,-97.0608,772.000000,627.000000
Castleberry,Alabama,31.3001,-87.027,1035.000000,627.000000
Blackshear,Georgia,31.2954,-82.2453,1160.000000,627.000000
Sanford,Alabama,31.3006,-86.3975,1053.000000,627.000000
Kinsey,Alabama,31.2926,-85.3353,1083.000000,627.000000
Babbie,Alabama,31.3022,-86.3229,1055.000000,627.000000
Summit,Mississippi,31.2808,-90.467,948.000000,627.000000
Uriah,Alabama,31.3073,-87.4992,1021.000000,627.000000
Grimes,Alabama,31.2999,-85.4502,1079.000000,627.000000
Pearson,Georgia,31.297,-82.8544,1142.000000,627.000000
Columbia,Alabama,31.2968,-85.1103,1089.000000,627.000000
Andalusia,Alabama,31.3101,-86.4781,1050.000000,627.000000
Broaddus,Texas,31.3051,-94.2699,840.000000,627.000000
Level Plains,Alabama,31.3071,-85.7687,1070.000000,627.000000
Toyah,Texas,31.3125,-103.7946,592.000000,627.000000
Moody,Texas,31.3086,-97.3596,763.000000,627.000000
Damascus,Georgia,31.2989,-84.717,1100.000000,626.000000
Bruceville-Eddy,Texas,31.3103,-97.2478,766.000000,626.000000
Napier Field,Alabama,31.3149,-85.4549,1079.000000,626.000000
Midland City,Alabama,31.3157,-85.4937,1078.000000,626.000000
Pinckard,Alabama,31.3173,-85.543,1077.000000,626.000000
Marlin,Texas,31.3085,-96.8934,776.000000,626.000000
Hornbeck,Louisiana,31.3265,-93.396,865.000000,626.000000
Hattiesburg,Mississippi,31.3074,-89.317,970.000000,626.000000
Kosse,Texas,31.307,-96.6293,784.000000,626.000000
Enterprise,Alabama,31.3276,-85.8459,1068.000000,626.000000
Lufkin,Texas,31.3217,-94.7277,827.000000,626.000000
West Hattiesburg,Mississippi,31.3114,-89.374,968.000000,626.000000
Hudson,Texas,31.3285,-94.8014,825.000000,626.000000
Crockett,Texas,31.3177,-95.4564,807.000000,626.000000
Deville,Louisiana,31.3398,-92.1389,900.000000,626.000000
Pineville,Louisiana,31.3414,-92.4096,893.000000,626.000000
Newton,Georgia,31.3172,-84.3376,1111.000000,626.000000
Carlton,Alabama,31.343,-87.8378,1012.000000,626.000000
Hemphill,Texas,31.3431,-93.8512,852.000000,626.000000
Naco,Arizona,31.3431,-109.9336,428.000000,626.000000
Fort Rucker,Alabama,31.3428,-85.7154,1072.000000,625.000000
Newton,Alabama,31.3423,-85.5893,1075.000000,625.000000
Fruitdale,Alabama,31.3429,-88.4109,996.000000,625.000000
Willacoochee,Georgia,31.3358,-83.0446,1137.000000,625.000000
River Falls,Alabama,31.3524,-86.5412,1048.000000,625.000000
Doerun,Georgia,31.3218,-83.9171,1112.000000,625.000000
Darien,Georgia,31.3568,-81.4315,1183.000000,625.000000
Grandfalls,Texas,31.3405,-102.8545,618.000000,625.000000
Heath,Alabama,31.3579,-86.4673,1051.000000,625.000000
Arnold Line,Mississippi,31.3372,-89.3772,968.000000,625.000000
Headland,Alabama,31.3501,-85.3523,1082.000000,625.000000
Nogales,Arizona,31.3624,-110.9336,400.000000,625.000000
Richton,Mississippi,31.3495,-88.9407,981.000000,625.000000
Kino Springs,Arizona,31.3642,-110.8096,404.000000,625.000000
Omega,Georgia,31.3389,-83.5949,1121.000000,625.000000
Petal,Mississippi,31.3477,-89.2359,972.000000,625.000000
Douglas,Arizona,31.3602,-109.5394,439.000000,625.000000
Tibbie,Alabama,31.3628,-88.2471,1000.000000,625.000000
Pirtleville,Arizona,31.3613,-109.5661,439.000000,625.000000
Kennard,Texas,31.3575,-95.1854,814.000000,625.000000
Megargel,Alabama,31.3781,-87.4307,1023.000000,624.000000
New Brockton,Alabama,31.3784,-85.9228,1066.000000,624.000000
Golinda,Texas,31.3711,-97.0763,771.000000,624.000000
Miracle Valley,Arizona,31.3829,-110.1484,422.000000,624.000000
Palominas,Arizona,31.3838,-110.1212,423.000000,624.000000
Glendale,Mississippi,31.368,-89.3086,970.000000,624.000000
Patterson,Georgia,31.3854,-82.1375,1163.000000,624.000000
Boyce,Louisiana,31.3905,-92.6699,885.000000,624.000000
Beyerville,Arizona,31.3921,-110.8748,402.000000,624.000000
Lorena,Texas,31.3818,-97.2127,767.000000,624.000000
Jewett,Texas,31.3627,-96.1455,798.000000,624.000000
Blakely,Georgia,31.3827,-84.9228,1094.000000,624.000000
Rawls Springs,Mississippi,31.3797,-89.3878,968.000000,624.000000
Alapaha,Georgia,31.3832,-83.2237,1132.000000,624.000000
Red Level,Alabama,31.4055,-86.6084,1047.000000,624.000000
Rockville,Alabama,31.4059,-87.8442,1012.000000,623.000000
Repton,Alabama,31.4097,-87.2393,1029.000000,623.000000
Gantt,Alabama,31.4092,-86.4842,1050.000000,623.000000
Baconton,Georgia,31.3804,-84.1592,1116.000000,623.000000
Latexo,Texas,31.3889,-95.4724,806.000000,623.000000
Pecos,Texas,31.4046,-103.5057,600.000000,623.000000
Offerman,Georgia,31.4088,-82.1132,1163.000000,623.000000
Redland,Texas,31.4033,-94.7182,828.000000,623.000000
Bisbee,Arizona,31.4126,-109.9179,429.000000,623.000000
Crane,Texas,31.3919,-102.3503,632.000000,623.000000
Ball,Louisiana,31.4188,-92.4084,893.000000,623.000000
Elba,Alabama,31.4172,-86.0759,1062.000000,623.000000
Haleburg,Alabama,31.4099,-85.1381,1088.000000,623.000000
Excel,Alabama,31.4264,-87.3433,1026.000000,623.000000
Oglesby,Texas,31.4187,-97.5113,759.000000,623.000000
McGregor,Texas,31.4187,-97.4283,761.000000,623.000000
Enigma,Georgia,31.4076,-83.3291,1129.000000,623.000000
Creola,Louisiana,31.43,-92.4828,891.000000,623.000000
Newville,Alabama,31.4206,-85.3367,1083.000000,623.000000
Thornton,Texas,31.4111,-96.5738,785.000000,623.000000
Evergreen,Alabama,31.4342,-86.9723,1036.000000,623.000000
Frisco City,Alabama,31.4353,-87.4037,1024.000000,623.000000
Tornillo,Texas,31.4366,-106.1033,526.000000,622.000000
Sumrall,Mississippi,31.4172,-89.5424,964.000000,622.000000
Rock Hill,Louisiana,31.4427,-92.5695,888.000000,622.000000
State Line,Mississippi,31.436,-88.4738,994.000000,622.000000
South Mountain,Texas,31.4398,-97.6793,754.000000,622.000000
Gatesville,Texas,31.4419,-97.7351,753.000000,622.000000
Florien,Louisiana,31.448,-93.4584,863.000000,622.000000
Prospect,Louisiana,31.4488,-92.4969,890.000000,622.000000
Monterey,Louisiana,31.4436,-91.7191,912.000000,622.000000
San Angelo,Texas,31.4424,-100.4506,676.000000,622.000000
Goldthwaite,Texas,31.4513,-98.5736,729.000000,622.000000
Sierra Vista Southeast,Arizona,31.4525,-110.216,420.000000,622.000000
Milam,Texas,31.4541,-93.7979,854.000000,622.000000
Ozark,Alabama,31.4508,-85.6473,1074.000000,622.000000
Arlington,Georgia,31.4383,-84.7253,1100.000000,622.000000
Unionville,Georgia,31.4363,-83.5084,1124.000000,622.000000
Phillipsburg,Georgia,31.4389,-83.5203,1124.000000,622.000000
Robinson,Texas,31.4501,-97.1201,770.000000,622.000000
Hewitt,Texas,31.452,-97.196,768.000000,622.000000
Barstow,Texas,31.4616,-103.3955,603.000000,621.000000
Chatom,Alabama,31.4691,-88.246,1000.000000,621.000000
Evant,Texas,31.4762,-98.1501,741.000000,621.000000
Bude,Mississippi,31.463,-90.8509,937.000000,621.000000
Tifton,Georgia,31.4625,-83.5205,1124.000000,621.000000
Screven,Georgia,31.484,-82.0171,1166.000000,621.000000
Hobson,Alabama,31.4836,-88.1513,1003.000000,621.000000
Meadville,Mississippi,31.4721,-90.893,936.000000,621.000000
Riesel,Texas,31.4763,-96.9304,775.000000,621.000000
Buffalo,Texas,31.46,-96.066,800.000000,621.000000
Fisher,Louisiana,31.4934,-93.4597,863.000000,621.000000
Rio Rico,Arizona,31.4957,-110.9886,398.000000,621.000000
Leroy,Alabama,31.4952,-87.969,1008.000000,620.000000
Ty Ty,Georgia,31.472,-83.6509,1120.000000,620.000000
Pollock,Louisiana,31.4985,-92.4432,892.000000,620.000000
Dozier,Alabama,31.5031,-86.3694,1053.000000,620.000000
Cloverdale,Mississippi,31.496,-91.4152,921.000000,620.000000
Chireno,Texas,31.4989,-94.3459,838.000000,620.000000
Wells,Texas,31.4916,-94.9473,821.000000,620.000000
Putney,Georgia,31.4756,-84.101,1117.000000,620.000000
Leary,Georgia,31.4847,-84.5133,1106.000000,620.000000
Woodway,Texas,31.4988,-97.2314,767.000000,620.000000
Paint Rock,Texas,31.51,-99.9253,691.000000,620.000000
Monroeville,Alabama,31.5162,-87.3279,1026.000000,620.000000
Grapeland,Texas,31.4948,-95.4765,806.000000,620.000000
Fabens,Texas,31.5136,-106.1521,525.000000,620.000000
Roxie,Mississippi,31.5046,-91.0674,931.000000,620.000000
Douglas,Georgia,31.5065,-82.8543,1142.000000,620.000000
Colfax,Louisiana,31.5208,-92.7001,885.000000,620.000000
Bassfield,Mississippi,31.4959,-89.7449,958.000000,620.000000
Nicholls,Georgia,31.5191,-82.6386,1148.000000,619.000000
San Augustine,Texas,31.5297,-94.1108,845.000000,619.000000
Jackson,Alabama,31.5318,-87.8915,1010.000000,619.000000
Beverly Hills,Texas,31.5224,-97.1563,769.000000,619.000000
Bluffton,Georgia,31.5198,-84.8691,1096.000000,619.000000
Sumner,Georgia,31.5103,-83.7368,1117.000000,619.000000
McKenzie,Alabama,31.5428,-86.7246,1043.000000,619.000000
Patagonia,Arizona,31.5436,-110.7477,405.000000,619.000000
Poulan,Georgia,31.5145,-83.7898,1116.000000,619.000000
Crawford,Texas,31.5385,-97.4448,761.000000,619.000000
Groesbeck,Texas,31.5259,-96.5284,787.000000,619.000000
Buckatunna,Mississippi,31.5423,-88.5293,992.000000,619.000000
Alma,Georgia,31.5432,-82.4745,1153.000000,619.000000
St. Stephens,Alabama,31.5474,-88.0555,1006.000000,619.000000
Pyote,Texas,31.5381,-103.1225,611.000000,619.000000
Rockingham,Georgia,31.5441,-82.4145,1155.000000,619.000000
Natchez,Mississippi,31.5437,-91.3867,922.000000,619.000000
Mullin,Texas,31.5552,-98.6657,726.000000,618.000000
Mart,Texas,31.5421,-96.8299,778.000000,618.000000
Morgan,Georgia,31.5381,-84.6033,1103.000000,618.000000
Sylvester,Georgia,31.53,-83.8338,1115.000000,618.000000
Sierra Vista,Arizona,31.563,-110.3153,418.000000,618.000000
Many,Louisiana,31.5663,-93.4779,863.000000,618.000000
Morning Glory,Texas,31.5648,-106.2089,523.000000,618.000000
Waco,Texas,31.5598,-97.1881,768.000000,618.000000
Arivaca,Arizona,31.575,-111.2926,390.000000,618.000000
Vidalia,Louisiana,31.5668,-91.4405,920.000000,618.000000
Tumacacori-Carmen,Arizona,31.5771,-111.0469,397.000000,618.000000
Abbeville,Alabama,31.5664,-85.2528,1085.000000,618.000000
Edison,Georgia,31.5608,-84.7374,1099.000000,618.000000
Minorca,Louisiana,31.5725,-91.4884,919.000000,618.000000
Dry Prong,Louisiana,31.5806,-92.5305,889.000000,618.000000
Seminary,Mississippi,31.5581,-89.4987,965.000000,618.000000
Wickett,Texas,31.5673,-103.0059,614.000000,618.000000
Peterman,Alabama,31.5837,-87.2631,1028.000000,618.000000
Brantley,Alabama,31.5822,-86.2569,1056.000000,618.000000
Hallsburg,Texas,31.5684,-96.9464,775.000000,618.000000
Monticello,Mississippi,31.5525,-90.1145,958.000000,618.000000
San Elizario,Texas,31.5793,-106.2632,522.000000,617.000000
Morgantown,Mississippi,31.5751,-91.3521,923.000000,617.000000
Grape Creek,Texas,31.5817,-100.5474,673.000000,617.000000
Clara,Mississippi,31.5831,-88.6916,988.000000,617.000000
Thorntonville,Texas,31.5789,-102.9221,616.000000,617.000000
Clint,Texas,31.5901,-106.2289,523.000000,617.000000
Jesup,Georgia,31.5992,-81.8895,1170.000000,617.000000
Ariton,Alabama,31.5978,-85.7131,1072.000000,617.000000
Brookhaven,Mississippi,31.5803,-90.4432,948.000000,617.000000
Miles,Texas,31.6006,-100.1853,683.000000,617.000000
Albany,Georgia,31.5776,-84.1762,1115.000000,617.000000
Ridgecrest,Louisiana,31.6018,-91.5304,918.000000,617.000000
